year,month,day,hour,O3_forecast,NO2_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,blh_forecast,NO2_satellite,HCHO_satellite,ratio_satellite
2023.00,11.00,4.00,20.00,26.34,56.91,21.85,10.56,1.87,-1.64,2.61,53.34,,,
2023.00,11.00,4.00,21.00,30.39,54.07,19.89,10.49,1.79,-2.10,2.62,81.83,,,
2023.00,11.00,4.00,22.00,35.86,51.19,18.44,11.10,1.90,-1.89,1.88,71.49,,,
2023.00,11.00,4.00,23.00,41.33,48.31,18.94,11.71,2.01,-1.69,1.14,58.67,,,
2021.00,6.00,16.00,0.00,81.53,24.59,35.59,9.29,-0.42,2.49,-2.17,1362.86,,,
2021.00,6.00,16.00,1.00,90.06,31.33,33.56,8.73,-1.57,1.70,-1.52,1343.60,,,
2021.00,6.00,16.00,2.00,98.58,38.06,33.27,8.17,-2.73,0.91,-0.88,1151.66,,,
2021.00,6.00,16.00,3.00,107.11,44.79,32.82,7.61,-3.88,0.13,-0.23,1075.55,,,
2021.00,6.00,16.00,4.00,105.89,34.80,34.42,7.04,-4.31,0.90,-0.57,1411.05,,,
2021.00,6.00,16.00,5.00,104.67,24.81,34.63,6.46,-4.74,1.68,-0.91,1178.57,,,
2021.00,6.00,16.00,6.00,103.44,14.82,36.63,5.89,-5.18,2.46,-1.25,1561.54,,,
2021.00,6.00,16.00,7.00,111.45,14.07,34.41,6.04,-3.33,2.18,-1.52,1150.29,,,
2021.00,6.00,16.00,8.00,119.46,13.32,28.34,6.20,-1.47,1.90,-1.78,364.14,,,
2021.00,6.00,16.00,9.00,127.47,12.57,32.11,6.35,0.38,1.63,-2.05,719.47,0.60,2.00,0.30
2021.00,6.00,16.00,10.00,130.12,15.93,33.31,6.27,1.07,0.02,-1.81,1154.68,,,
2021.00,6.00,16.00,11.00,132.78,19.29,30.07,6.19,1.75,-1.59,-1.57,663.13,,,
2021.00,6.00,16.00,12.00,135.43,22.64,31.87,6.11,2.44,-3.20,-1.33,1021.51,,,
2021.00,6.00,16.00,13.00,135.40,19.71,33.47,6.02,2.99,-3.10,-1.18,1016.40,,,
2021.00,6.00,16.00,14.00,135.37,16.78,34.11,5.94,3.55,-3.00,-1.03,1142.09,,,
2021.00,6.00,16.00,15.00,135.34,13.86,30.44,5.86,4.10,-2.90,-0.88,382.66,,,
2021.00,6.00,16.00,16.00,149.97,14.49,32.04,5.87,2.90,-1.41,-1.00,851.27,,,
2021.00,6.00,16.00,17.00,164.60,15.12,31.12,5.88,1.70,0.08,-1.13,951.44,,,
2021.00,6.00,16.00,18.00,179.23,15.75,27.79,5.89,0.50,1.58,-1.26,382.40,,,
2021.00,6.00,16.00,19.00,176.26,17.60,28.90,6.38,-1.07,2.20,-1.74,727.07,,,
2021.00,6.00,16.00,20.00,173.30,19.46,32.38,6.87,-2.63,2.83,-2.22,1481.29,,,
2021.00,6.00,16.00,21.00,170.34,21.32,32.07,7.36,-4.19,3.46,-2.70,906.55,,,
2021.00,6.00,16.00,22.00,156.80,19.84,31.19,7.12,-3.60,3.72,-2.29,945.58,,,
2021.00,6.00,16.00,23.00,143.26,18.35,32.73,6.89,-3.02,3.98,-1.88,1298.93,,,
2021.00,6.00,9.00,0.00,173.46,19.35,19.64,6.46,-1.65,0.89,-0.43,994.83,,,
2021.00,6.00,9.00,1.00,179.28,25.23,18.23,6.32,-0.41,-0.61,-0.59,1085.41,,,
2021.00,6.00,9.00,2.00,185.09,31.12,18.56,6.19,0.83,-2.12,-0.76,1153.69,,,
2021.00,6.00,9.00,3.00,190.90,37.00,19.65,6.06,2.08,-3.63,-0.92,1027.82,,,
2021.00,6.00,9.00,4.00,183.03,40.87,18.80,6.25,2.32,-3.13,-1.02,1000.72,,,
2021.00,6.00,9.00,5.00,175.15,44.74,19.19,6.44,2.56,-2.64,-1.13,1182.07,,,
2021.00,6.00,9.00,6.00,167.27,48.62,19.88,6.63,2.81,-2.14,-1.23,1093.77,,,
2021.00,6.00,9.00,7.00,162.15,47.66,20.76,7.19,2.62,-1.85,-1.29,1003.91,,,
2021.00,6.00,9.00,8.00,157.04,46.71,23.68,7.74,2.43,-1.56,-1.35,1100.12,0.50,4.07,0.12
2021.00,6.00,9.00,9.00,151.92,45.76,24.20,8.30,2.24,-1.27,-1.40,901.44,,,
2021.00,6.00,9.00,10.00,157.07,46.40,24.19,8.35,2.29,-0.83,-1.52,772.38,,,
2021.00,6.00,9.00,11.00,162.23,47.05,20.92,8.40,2.34,-0.38,-1.63,818.31,,,
2021.00,6.00,9.00,12.00,167.38,47.69,20.26,8.45,2.39,0.06,-1.74,1122.73,,,
2021.00,6.00,9.00,13.00,169.76,49.06,20.52,8.34,0.86,1.30,-1.84,1262.78,,,
2021.00,6.00,9.00,14.00,172.15,50.42,22.00,8.23,-0.67,2.54,-1.94,1156.44,,,
2021.00,6.00,9.00,15.00,174.53,51.79,23.25,8.12,-2.20,3.78,-2.04,970.48,,,
2021.00,6.00,9.00,16.00,173.15,47.13,24.94,7.67,-1.01,2.16,-1.83,1060.76,,,
2021.00,6.00,9.00,17.00,171.77,42.48,25.76,7.22,0.18,0.54,-1.63,1445.56,,,
2021.00,6.00,9.00,18.00,170.38,37.82,24.62,6.77,1.36,-1.08,-1.43,1092.12,,,
2021.00,6.00,9.00,19.00,163.92,40.76,24.83,6.73,0.85,-1.50,-1.65,1120.11,,,
2021.00,6.00,9.00,20.00,157.45,43.69,25.06,6.70,0.35,-1.93,-1.87,1093.90,,,
2021.00,6.00,9.00,21.00,150.98,46.62,25.86,6.67,-0.16,-2.35,-2.09,1417.58,,,
2021.00,6.00,9.00,22.00,156.89,44.66,26.10,7.10,-0.05,-2.66,-1.96,1086.82,,,
2021.00,6.00,9.00,23.00,162.81,42.70,26.54,7.52,0.06,-2.98,-1.84,1637.56,,,
2022.00,1.00,26.00,0.00,31.39,56.85,32.51,8.66,0.97,-0.99,2.09,143.97,,,
2022.00,1.00,26.00,1.00,24.38,69.70,34.86,8.46,1.43,-1.21,1.60,71.75,,,
2022.00,1.00,26.00,2.00,17.37,82.56,33.71,8.25,1.88,-1.44,1.12,2375.89,,,
2022.00,1.00,26.00,3.00,10.36,95.41,31.19,8.05,2.33,-1.67,0.63,1834.20,,,
2022.00,1.00,26.00,4.00,15.27,96.38,30.89,7.72,1.96,-1.49,1.01,2112.95,,,
2022.00,1.00,26.00,5.00,20.18,97.34,30.39,7.39,1.59,-1.32,1.39,512.39,,,
2022.00,1.00,26.00,6.00,25.09,98.31,31.02,7.06,1.21,-1.15,1.77,229.64,,,
2022.00,1.00,26.00,7.00,26.62,90.83,32.45,7.15,1.16,-1.30,2.16,554.69,1.35,0.69,1.96
2022.00,1.00,26.00,8.00,28.15,83.35,33.45,7.24,1.11,-1.44,2.55,164.10,,,
2022.00,1.00,26.00,9.00,29.68,75.87,34.52,7.34,1.06,-1.58,2.94,172.83,0.99,0.21,4.63
2022.00,1.00,26.00,10.00,20.67,82.49,33.52,7.43,1.30,-1.36,2.48,797.89,,,
2022.00,1.00,26.00,11.00,11.67,89.12,32.06,7.52,1.54,-1.15,2.02,1840.95,,,
2022.00,1.00,26.00,12.00,2.66,95.74,32.84,7.61,1.78,-0.93,1.56,1198.76,,,
2022.00,1.00,26.00,13.00,13.97,80.64,33.37,8.23,1.49,-1.03,1.17,1324.37,,,
2022.00,1.00,26.00,14.00,25.29,65.53,34.00,8.85,1.20,-1.12,0.78,619.53,,,
2022.00,1.00,26.00,15.00,36.60,50.43,34.48,9.47,0.91,-1.22,0.40,614.62,,,
2022.00,1.00,26.00,16.00,32.98,53.21,35.14,9.39,0.12,-1.01,1.66,879.86,,,
2022.00,1.00,26.00,17.00,29.36,55.98,35.29,9.30,-0.67,-0.79,2.92,1007.60,,,
2022.00,1.00,26.00,18.00,25.74,58.76,35.86,9.22,-1.46,-0.58,4.18,1528.41,,,
2022.00,1.00,26.00,19.00,31.16,59.93,34.75,7.96,-0.40,-0.97,3.25,2626.17,,,
2022.00,1.00,26.00,20.00,36.57,61.10,30.58,6.71,0.66,-1.36,2.33,879.27,,,
2022.00,1.00,26.00,21.00,41.99,62.28,33.50,5.46,1.72,-1.75,1.40,2574.27,,,
2022.00,1.00,26.00,22.00,44.16,63.65,35.18,5.74,1.45,-1.55,1.67,3079.37,,,
2022.00,1.00,26.00,23.00,46.33,65.02,32.41,6.01,1.19,-1.35,1.93,1347.88,,,
2021.00,3.00,14.00,0.00,91.15,47.62,37.77,7.69,3.27,-2.48,0.02,2745.81,,,
2021.00,3.00,14.00,1.00,99.52,44.10,38.51,7.90,4.34,-2.60,-0.39,2208.31,,,
2021.00,3.00,14.00,2.00,107.90,40.58,33.45,8.11,5.42,-2.73,-0.80,992.29,,,
2021.00,3.00,14.00,3.00,116.28,37.06,36.58,8.32,6.50,-2.86,-1.21,2048.93,,,
2021.00,3.00,14.00,4.00,90.47,41.93,34.79,8.17,5.27,-2.57,-1.29,2045.32,,,
2021.00,3.00,14.00,5.00,64.66,46.79,32.56,8.02,4.04,-2.29,-1.37,1139.89,,,
2021.00,3.00,14.00,6.00,38.85,51.66,37.02,7.86,2.81,-2.00,-1.45,2283.11,,,
2021.00,3.00,14.00,7.00,57.48,50.97,38.56,7.87,3.32,-2.09,-1.29,2835.54,,,
2021.00,3.00,14.00,8.00,76.10,50.28,38.68,7.88,3.82,-2.17,-1.13,3020.79,0.87,3.81,0.23
2021.00,3.00,14.00,9.00,94.72,49.59,39.26,7.89,4.33,-2.26,-0.97,3618.16,,,
2021.00,3.00,14.00,10.00,94.60,62.52,39.60,7.69,2.85,-1.79,-1.35,4625.80,,,
2021.00,3.00,14.00,11.00,94.47,75.46,39.33,7.49,1.38,-1.31,-1.73,4379.66,,,
2021.00,3.00,14.00,12.00,94.34,88.39,38.50,7.29,-0.09,-0.84,-2.11,2852.80,,,
2021.00,3.00,14.00,13.00,100.37,86.80,40.75,7.08,-0.28,-0.31,-1.79,2753.82,,,
2021.00,3.00,14.00,14.00,106.40,85.20,41.94,6.88,-0.47,0.23,-1.47,3297.39,,,
2021.00,3.00,14.00,15.00,112.44,83.60,42.15,6.67,-0.66,0.76,-1.15,3676.76,,,
2021.00,3.00,14.00,16.00,113.61,76.37,43.15,6.68,-0.25,0.44,-1.52,4357.39,,,
2021.00,3.00,14.00,17.00,114.79,69.14,43.18,6.69,0.16,0.13,-1.89,4177.28,,,
2021.00,3.00,14.00,18.00,115.97,61.91,43.90,6.70,0.57,-0.19,-2.26,4535.38,,,
2021.00,3.00,14.00,19.00,108.91,71.07,43.75,6.87,0.23,0.35,-2.03,4523.80,,,
2021.00,3.00,14.00,20.00,101.84,80.23,38.44,7.04,-0.12,0.89,-1.81,1481.32,,,
2021.00,3.00,14.00,21.00,94.78,89.40,35.24,7.21,-0.46,1.43,-1.59,1555.42,,,
2021.00,3.00,14.00,22.00,98.68,88.57,28.55,6.81,-0.47,1.40,-1.64,545.25,,,
2021.00,3.00,14.00,23.00,102.58,87.75,30.52,6.42,-0.48,1.38,-1.70,953.43,,,
2019.00,11.00,2.00,0.00,0.29,103.28,26.81,5.78,-0.23,2.17,5.40,958.40,,,
2019.00,11.00,2.00,1.00,0.44,107.81,25.53,5.73,-0.01,2.06,4.92,451.66,,,
2019.00,11.00,2.00,2.00,0.58,112.34,25.41,5.68,0.21,1.96,4.43,61.53,,,
2019.00,11.00,2.00,3.00,0.73,116.87,26.69,5.62,0.43,1.86,3.95,265.75,,,
2019.00,11.00,2.00,4.00,0.52,139.57,26.74,5.47,0.88,1.20,2.95,433.15,,,
2019.00,11.00,2.00,5.00,0.31,162.27,26.79,5.33,1.32,0.53,1.94,597.18,,,
2019.00,11.00,2.00,6.00,0.11,184.97,26.60,5.18,1.77,-0.14,0.94,417.06,,,
2019.00,11.00,2.00,7.00,0.12,196.18,26.09,5.23,2.00,-0.60,1.54,76.52,,,
2019.00,11.00,2.00,8.00,0.14,207.38,26.46,5.29,2.23,-1.07,2.14,121.00,,,
2019.00,11.00,2.00,9.00,0.16,218.59,27.87,5.35,2.47,-1.53,2.74,211.15,,,
2019.00,11.00,2.00,10.00,0.12,181.88,27.40,5.62,2.37,-1.05,2.90,214.97,,,
2019.00,11.00,2.00,11.00,0.08,145.16,26.78,5.89,2.28,-0.58,3.06,294.12,,,
2019.00,11.00,2.00,12.00,0.05,108.45,26.98,6.16,2.19,-0.10,3.22,409.66,,,
2019.00,11.00,2.00,13.00,0.19,122.78,25.64,6.63,1.62,-0.08,2.60,192.52,,,
2019.00,11.00,2.00,14.00,0.33,137.11,26.13,7.09,1.05,-0.07,1.98,127.53,,,
2019.00,11.00,2.00,15.00,0.48,151.44,25.55,7.56,0.49,-0.06,1.36,39.52,,,
2019.00,11.00,2.00,16.00,0.52,144.12,25.78,7.44,0.83,-0.50,1.70,35.96,,,
2019.00,11.00,2.00,17.00,0.57,136.80,26.28,7.32,1.17,-0.94,2.03,119.37,,,
2019.00,11.00,2.00,18.00,0.62,129.49,26.59,7.20,1.51,-1.39,2.37,254.79,,,
2019.00,11.00,2.00,19.00,25.09,90.86,26.44,7.50,1.71,-1.36,2.44,216.79,,,
2019.00,11.00,2.00,20.00,49.55,52.24,26.39,7.79,1.90,-1.34,2.51,58.41,,,
2019.00,11.00,2.00,21.00,74.02,13.61,26.25,8.09,2.10,-1.31,2.58,603.29,,,
2019.00,11.00,2.00,22.00,65.55,14.51,26.73,8.09,2.40,-0.87,2.87,784.07,,,
2019.00,11.00,2.00,23.00,57.08,15.40,24.46,8.08,2.71,-0.42,3.16,489.32,,,
2024.00,3.00,17.00,0.00,0.01,123.55,27.58,9.51,-1.98,1.29,-0.66,328.92,,,
2024.00,3.00,17.00,1.00,0.01,127.20,27.01,9.43,-1.27,0.18,-0.30,514.42,,,
2024.00,3.00,17.00,2.00,0.01,130.84,26.40,9.34,-0.56,-0.94,0.05,51.10,,,
2024.00,3.00,17.00,3.00,0.00,134.49,28.46,9.25,0.15,-2.06,0.41,208.47,,,
2024.00,3.00,17.00,4.00,0.21,120.32,26.32,9.13,0.52,-2.17,0.35,162.48,,,
2024.00,3.00,17.00,5.00,0.41,106.15,25.45,9.01,0.90,-2.29,0.28,98.06,,,
2024.00,3.00,17.00,6.00,0.62,91.99,25.33,8.88,1.27,-2.40,0.22,114.27,,,
2024.00,3.00,17.00,7.00,2.31,89.20,25.61,8.76,1.38,-2.53,0.81,329.76,,,
2024.00,3.00,17.00,8.00,3.99,86.40,25.78,8.64,1.48,-2.66,1.40,295.45,1.06,1.49,0.71
2024.00,3.00,17.00,9.00,5.68,83.61,26.22,8.51,1.59,-2.78,1.99,592.96,,,
2024.00,3.00,17.00,10.00,3.85,86.20,25.73,8.77,1.60,-2.41,2.22,605.47,,,
2024.00,3.00,17.00,11.00,2.01,88.80,25.33,9.04,1.61,-2.03,2.44,275.48,,,
2024.00,3.00,17.00,12.00,0.18,91.39,25.13,9.30,1.61,-1.65,2.67,113.63,,,
2024.00,3.00,17.00,13.00,0.40,87.51,25.45,8.96,1.86,-1.40,2.02,236.69,,,
2024.00,3.00,17.00,14.00,0.62,83.62,25.02,8.62,2.10,-1.15,1.37,85.47,,,
2024.00,3.00,17.00,15.00,0.84,79.74,25.31,8.28,2.35,-0.90,0.72,64.06,,,
2024.00,3.00,17.00,16.00,0.59,80.89,25.25,8.35,2.22,-0.92,0.84,59.33,,,
2024.00,3.00,17.00,17.00,0.33,82.04,25.74,8.43,2.09,-0.93,0.95,237.06,,,
2024.00,3.00,17.00,18.00,0.08,83.19,25.20,8.50,1.96,-0.95,1.07,133.13,,,
2024.00,3.00,17.00,19.00,0.06,87.70,25.90,9.35,1.69,-0.69,0.99,175.10,,,
2024.00,3.00,17.00,20.00,0.03,92.21,25.71,10.20,1.41,-0.44,0.90,164.10,,,
2024.00,3.00,17.00,21.00,0.00,96.72,25.70,11.05,1.13,-0.18,0.82,115.44,,,
2024.00,3.00,17.00,22.00,0.00,110.60,26.47,11.54,0.68,-0.12,0.29,49.49,,,
2024.00,3.00,17.00,23.00,0.00,124.48,26.58,12.02,0.24,-0.06,-0.24,145.29,,,
2022.00,5.00,22.00,0.00,134.69,30.19,21.69,20.68,-2.87,1.08,-1.63,109.07,,,
2022.00,5.00,22.00,1.00,123.49,36.16,20.16,21.15,-3.20,0.15,-0.96,70.26,,,
2022.00,5.00,22.00,2.00,112.29,42.13,19.90,21.62,-3.53,-0.78,-0.28,64.55,,,
2022.00,5.00,22.00,3.00,101.09,48.10,21.14,22.08,-3.86,-1.72,0.40,26.16,,,
2022.00,5.00,22.00,4.00,101.08,48.56,19.81,21.53,-4.82,-0.52,2.64,50.26,,,
2022.00,5.00,22.00,5.00,101.06,49.03,20.12,20.97,-5.78,0.67,4.88,29.72,,,
2022.00,5.00,22.00,6.00,101.05,49.49,21.24,20.41,-6.74,1.87,7.13,23.58,,,
2022.00,5.00,22.00,7.00,116.69,45.71,22.63,20.47,-4.83,2.31,4.77,19.49,,,
2022.00,5.00,22.00,8.00,132.32,41.92,21.17,20.53,-2.92,2.74,2.42,27.27,,,
2022.00,5.00,22.00,9.00,147.95,38.13,22.31,20.58,-1.01,3.17,0.07,15.20,,,
2022.00,5.00,22.00,10.00,171.54,35.60,19.36,20.40,0.00,2.48,1.01,57.72,,,
2022.00,5.00,22.00,11.00,195.13,33.07,19.62,20.22,1.01,1.79,1.94,159.90,,,
2022.00,5.00,22.00,12.00,218.73,30.54,18.15,20.03,2.01,1.10,2.88,53.95,,,
2022.00,5.00,22.00,13.00,182.27,31.20,20.32,20.53,2.53,0.65,1.12,18.25,,,
2022.00,5.00,22.00,14.00,145.82,31.87,18.11,21.02,3.05,0.21,-0.63,35.94,,,
2022.00,5.00,22.00,15.00,109.36,32.53,20.58,21.52,3.57,-0.24,-2.38,19.94,,,
2022.00,5.00,22.00,16.00,109.63,30.39,19.28,20.99,2.75,-0.59,-2.01,46.76,,,
2022.00,5.00,22.00,17.00,109.90,28.24,18.11,20.45,1.92,-0.93,-1.63,78.03,,,
2022.00,5.00,22.00,18.00,110.16,26.09,18.46,19.92,1.10,-1.28,-1.26,65.01,,,
2022.00,5.00,22.00,19.00,96.23,30.12,19.68,20.13,0.83,-1.21,-0.97,27.69,,,
2022.00,5.00,22.00,20.00,82.30,34.15,18.66,20.34,0.56,-1.13,-0.68,45.04,,,
2022.00,5.00,22.00,21.00,68.37,38.17,18.85,20.55,0.29,-1.06,-0.39,43.47,,,
2022.00,5.00,22.00,22.00,76.57,33.47,18.36,20.28,-1.05,-1.43,-0.19,48.67,,,
2022.00,5.00,22.00,23.00,84.78,28.77,20.78,20.01,-2.39,-1.80,0.02,23.06,,,
2023.00,1.00,31.00,0.00,37.46,130.06,29.65,11.22,-0.31,-2.34,0.53,575.06,,,
2023.00,1.00,31.00,1.00,25.08,166.46,29.98,10.97,0.25,-1.07,1.07,229.16,,,
2023.00,1.00,31.00,2.00,12.71,202.86,30.02,10.73,0.81,0.20,1.61,114.97,,,
2023.00,1.00,31.00,3.00,0.34,239.26,29.95,10.49,1.37,1.47,2.15,252.86,,,
2023.00,1.00,31.00,4.00,6.68,211.64,28.41,10.36,0.35,1.42,1.73,144.48,,,
2023.00,1.00,31.00,5.00,13.02,184.01,26.97,10.23,-0.67,1.38,1.32,63.23,,,
2023.00,1.00,31.00,6.00,19.36,156.38,26.50,10.11,-1.70,1.33,0.90,251.41,,,
2023.00,1.00,31.00,7.00,34.89,131.56,27.61,9.93,-0.97,0.01,1.20,58.94,,,
2023.00,1.00,31.00,8.00,50.42,106.75,27.93,9.76,-0.24,-1.31,1.49,168.52,0.86,1.86,0.46
2023.00,1.00,31.00,9.00,65.95,81.93,27.42,9.58,0.49,-2.63,1.78,272.27,,,
2023.00,1.00,31.00,10.00,43.97,93.79,28.68,9.00,-0.16,-2.34,2.65,109.01,,,
2023.00,1.00,31.00,11.00,21.99,105.66,30.26,8.41,-0.82,-2.05,3.53,159.74,,,
2023.00,1.00,31.00,12.00,0.02,117.52,30.27,7.83,-1.48,-1.76,4.40,222.12,,,
2023.00,1.00,31.00,13.00,0.03,117.89,27.33,7.56,-1.25,-1.80,3.27,249.49,,,
2023.00,1.00,31.00,14.00,0.04,118.27,27.78,7.30,-1.03,-1.83,2.14,112.51,,,
2023.00,1.00,31.00,15.00,0.05,118.64,28.26,7.03,-0.81,-1.87,1.00,233.80,,,
2023.00,1.00,31.00,16.00,0.05,111.84,27.99,6.57,-0.14,-2.23,1.59,61.94,,,
2023.00,1.00,31.00,17.00,0.05,105.04,29.93,6.11,0.52,-2.58,2.18,36.45,,,
2023.00,1.00,31.00,18.00,0.05,98.25,30.50,5.65,1.19,-2.94,2.77,117.30,,,
2023.00,1.00,31.00,19.00,0.04,105.05,30.59,5.86,0.78,-2.71,2.83,106.23,,,
2023.00,1.00,31.00,20.00,0.03,111.86,30.14,6.07,0.36,-2.48,2.89,154.10,,,
2023.00,1.00,31.00,21.00,0.02,118.67,29.18,6.28,-0.05,-2.26,2.95,1239.76,,,
2023.00,1.00,31.00,22.00,0.02,130.55,28.93,7.19,-0.67,-1.35,2.44,281.20,,,
2023.00,1.00,31.00,23.00,0.03,142.43,28.94,8.10,-1.28,-0.45,1.94,151.06,,,
2022.00,9.00,15.00,0.00,0.03,200.83,32.66,6.99,-2.98,0.00,3.19,137.36,,,
2022.00,9.00,15.00,1.00,0.04,191.48,32.76,6.83,-2.83,0.10,3.04,91.60,,,
2022.00,9.00,15.00,2.00,0.06,182.13,33.50,6.67,-2.68,0.19,2.89,44.25,,,
2022.00,9.00,15.00,3.00,0.07,172.78,32.75,6.50,-2.53,0.28,2.74,101.44,,,
2022.00,9.00,15.00,4.00,0.05,174.17,34.14,6.51,-2.45,0.38,3.20,26.47,,,
2022.00,9.00,15.00,5.00,0.03,175.56,33.43,6.52,-2.37,0.48,3.65,80.83,,,
2022.00,9.00,15.00,6.00,0.02,176.95,33.90,6.52,-2.29,0.59,4.10,90.47,,,
2022.00,9.00,15.00,7.00,13.13,150.67,35.59,6.83,-2.11,-0.11,4.50,178.89,,,
2022.00,9.00,15.00,8.00,26.24,124.40,35.54,7.13,-1.94,-0.80,4.90,259.37,,,
2022.00,9.00,15.00,9.00,39.35,98.13,35.50,7.44,-1.76,-1.49,5.31,310.23,,,
2022.00,9.00,15.00,10.00,37.40,87.29,32.83,7.54,-1.43,-1.60,5.06,402.94,,,
2022.00,9.00,15.00,11.00,35.44,76.45,34.45,7.64,-1.10,-1.71,4.82,120.84,,,
2022.00,9.00,15.00,12.00,33.49,65.61,33.79,7.74,-0.77,-1.82,4.58,49.94,,,
2022.00,9.00,15.00,13.00,35.02,68.17,33.94,7.27,-0.93,-1.11,4.63,56.09,,,
2022.00,9.00,15.00,14.00,36.56,70.73,35.16,6.79,-1.10,-0.40,4.69,114.94,,,
2022.00,9.00,15.00,15.00,38.09,73.28,36.13,6.32,-1.26,0.31,4.74,30.58,,,
2022.00,9.00,15.00,16.00,25.96,86.58,33.34,5.95,-1.39,0.43,4.77,528.03,,,
2022.00,9.00,15.00,17.00,13.83,99.88,33.59,5.58,-1.52,0.55,4.79,466.02,,,
2022.00,9.00,15.00,18.00,1.71,113.18,29.03,5.21,-1.65,0.67,4.81,596.42,,,
2022.00,9.00,15.00,19.00,1.15,114.69,29.78,5.61,-1.64,1.06,4.70,615.48,,,
2022.00,9.00,15.00,20.00,0.60,116.21,30.12,6.00,-1.64,1.45,4.59,203.88,,,
2022.00,9.00,15.00,21.00,0.05,117.73,30.08,6.40,-1.63,1.84,4.48,339.61,,,
2022.00,9.00,15.00,22.00,4.32,117.63,30.67,5.83,-2.51,1.84,4.33,357.53,,,
2022.00,9.00,15.00,23.00,8.60,117.54,31.35,5.25,-3.38,1.85,4.18,62.96,,,
2020.00,8.00,7.00,0.00,15.97,74.45,15.25,10.10,-0.46,1.68,5.28,403.46,,,
2020.00,8.00,7.00,1.00,16.65,71.80,16.05,10.00,0.21,1.40,4.53,332.08,,,
2020.00,8.00,7.00,2.00,17.34,69.15,16.03,9.90,0.89,1.12,3.79,295.02,,,
2020.00,8.00,7.00,3.00,18.02,66.50,17.14,9.80,1.57,0.85,3.05,256.74,,,
2020.00,8.00,7.00,4.00,17.17,81.40,16.54,9.69,0.97,-0.44,2.89,210.04,,,
2020.00,8.00,7.00,5.00,16.32,96.30,17.19,9.59,0.38,-1.72,2.73,218.27,,,
2020.00,8.00,7.00,6.00,15.47,111.20,17.02,9.48,-0.22,-3.00,2.58,340.65,,,
2020.00,8.00,7.00,7.00,13.49,136.60,16.24,9.55,-0.48,-1.99,2.87,353.68,,,
2020.00,8.00,7.00,8.00,11.51,162.01,16.99,9.62,-0.75,-0.97,3.16,193.79,,1.43,
2020.00,8.00,7.00,9.00,9.53,187.42,14.92,9.69,-1.01,0.04,3.45,451.04,,,
2020.00,8.00,7.00,10.00,12.10,150.49,13.32,10.19,-1.91,0.39,3.20,507.65,,,
2020.00,8.00,7.00,11.00,14.68,113.56,12.24,10.69,-2.82,0.73,2.94,403.44,,,
2020.00,8.00,7.00,12.00,17.25,76.63,11.40,11.19,-3.72,1.07,2.69,278.44,,,
2020.00,8.00,7.00,13.00,20.12,84.64,13.56,11.11,-3.06,0.85,2.43,273.29,,,
2020.00,8.00,7.00,14.00,22.98,92.64,14.34,11.02,-2.41,0.62,2.16,144.00,,,
2020.00,8.00,7.00,15.00,25.85,100.65,17.06,10.94,-1.76,0.39,1.90,335.01,,,
2020.00,8.00,7.00,16.00,20.11,136.56,17.97,10.84,-1.56,-0.17,2.26,286.47,,,
2020.00,8.00,7.00,17.00,14.37,172.47,18.27,10.73,-1.37,-0.74,2.63,214.03,,,
2020.00,8.00,7.00,18.00,8.63,208.38,18.65,10.63,-1.18,-1.30,3.00,300.06,,,
2020.00,8.00,7.00,19.00,17.01,177.29,17.33,10.62,-0.80,-1.00,2.71,713.98,,,
2020.00,8.00,7.00,20.00,25.39,146.21,16.04,10.62,-0.43,-0.71,2.41,288.26,,,
2020.00,8.00,7.00,21.00,33.78,115.13,16.12,10.61,-0.06,-0.41,2.12,264.31,,,
2020.00,8.00,7.00,22.00,24.55,124.40,14.55,10.93,0.12,-0.57,2.14,344.92,,,
2020.00,8.00,7.00,23.00,15.32,133.66,13.34,11.26,0.30,-0.73,2.17,470.38,,,
2021.00,3.00,21.00,0.00,83.02,40.03,31.72,7.69,2.71,-1.41,-0.94,1706.51,,,
2021.00,3.00,21.00,1.00,95.52,42.06,31.84,7.55,2.71,-1.30,-1.23,1967.04,,,
2021.00,3.00,21.00,2.00,108.02,44.08,32.30,7.41,2.71,-1.19,-1.51,2813.15,,,
2021.00,3.00,21.00,3.00,120.51,46.11,31.25,7.28,2.70,-1.07,-1.79,1175.64,,,
2021.00,3.00,21.00,4.00,132.72,48.18,30.20,7.73,2.80,-1.81,-1.87,1768.30,,,
2021.00,3.00,21.00,5.00,144.92,50.26,29.33,8.18,2.90,-2.55,-1.94,1538.51,,,
2021.00,3.00,21.00,6.00,157.13,52.34,29.41,8.63,3.00,-3.30,-2.01,1734.51,,,
2021.00,3.00,21.00,7.00,154.53,48.14,29.38,8.69,3.76,-3.21,-2.27,1592.90,,,
2021.00,3.00,21.00,8.00,151.94,43.95,29.45,8.75,4.52,-3.12,-2.54,1373.98,0.86,0.28,3.12
2021.00,3.00,21.00,9.00,149.35,39.76,28.94,8.81,5.28,-3.03,-2.80,1625.83,,,
2021.00,3.00,21.00,10.00,142.67,45.36,28.63,9.00,4.50,-2.63,-2.54,1843.77,,,
2021.00,3.00,21.00,11.00,135.99,50.96,28.49,9.18,3.71,-2.23,-2.28,2074.44,,,
2021.00,3.00,21.00,12.00,129.31,56.56,27.83,9.37,2.93,-1.83,-2.02,1458.56,,,
