year,month,day,hour,O3_forecast,NO2_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,blh_forecast,NO2_satellite,HCHO_satellite,ratio_satellite
2019.00,9.00,13.00,11.00,29.83,29.21,29.10,6.15,-2.15,-0.74,-0.68,86.56,,,
2019.00,9.00,13.00,12.00,26.53,33.30,30.69,6.00,-2.30,-0.73,-0.72,352.06,,,
2019.00,9.00,13.00,13.00,36.43,25.96,29.75,5.94,-1.11,-0.85,-0.76,304.52,,,
2019.00,9.00,13.00,14.00,46.33,18.62,27.95,5.89,0.07,-0.97,-0.80,41.05,,,
2019.00,9.00,13.00,15.00,56.23,11.28,27.57,5.83,1.26,-1.08,-0.83,48.48,,,
2019.00,9.00,13.00,16.00,61.12,9.65,28.62,5.63,0.35,-1.27,-0.38,20.90,,,
2019.00,9.00,13.00,17.00,66.01,8.01,26.00,5.44,-0.56,-1.46,0.07,30.44,,,
2019.00,9.00,13.00,18.00,70.90,6.38,30.83,5.24,-1.47,-1.65,0.52,114.33,,,
2019.00,9.00,13.00,19.00,72.01,6.53,31.24,5.15,-0.84,-1.04,0.42,226.23,,,
2019.00,9.00,13.00,20.00,73.12,6.67,27.85,5.06,-0.21,-0.43,0.32,40.17,,,
2019.00,9.00,13.00,21.00,74.23,6.82,31.06,4.97,0.43,0.18,0.22,270.03,,,
2019.00,9.00,13.00,22.00,66.03,8.06,29.63,4.87,0.84,-0.02,0.51,155.12,,,
2019.00,9.00,13.00,23.00,57.84,9.29,27.44,4.77,1.25,-0.22,0.80,76.05,,,
2021.00,6.00,10.00,0.00,194.75,34.69,25.52,8.15,0.79,-3.01,-1.42,1406.30,,,
2021.00,6.00,10.00,1.00,181.64,26.12,25.83,8.18,1.31,-2.49,-1.65,1711.00,,,
2021.00,6.00,10.00,2.00,168.53,17.55,25.98,8.22,1.82,-1.97,-1.88,1686.01,,,
2021.00,6.00,10.00,3.00,155.42,8.98,26.02,8.25,2.33,-1.46,-2.11,1390.34,,,
2021.00,6.00,10.00,4.00,135.17,8.08,26.96,8.63,2.18,-1.61,-1.87,1337.67,,,
2021.00,6.00,10.00,5.00,114.91,7.17,28.69,9.02,2.03,-1.76,-1.63,1483.46,,,
2021.00,6.00,10.00,6.00,94.66,6.27,30.45,9.40,1.88,-1.92,-1.40,1827.37,,,
2021.00,6.00,10.00,7.00,98.24,11.08,31.14,8.51,1.98,-1.88,-1.97,2154.49,0.55,2.51,0.22
2021.00,6.00,10.00,8.00,101.82,15.90,31.50,7.63,2.08,-1.84,-2.55,2188.69,,,
2021.00,6.00,10.00,9.00,105.40,20.71,31.65,6.74,2.18,-1.80,-3.13,2289.91,,,
2021.00,6.00,10.00,10.00,106.16,14.92,31.12,6.78,1.85,-1.60,-2.90,1985.85,,,
2021.00,6.00,10.00,11.00,106.91,9.14,29.81,6.82,1.53,-1.41,-2.68,2978.75,,,
2021.00,6.00,10.00,12.00,107.67,3.35,28.18,6.86,1.21,-1.21,-2.45,2558.10,,,
2021.00,6.00,10.00,13.00,113.11,3.24,28.35,6.84,0.40,-0.74,-2.20,1510.12,,,
2021.00,6.00,10.00,14.00,118.54,3.13,30.14,6.82,-0.40,-0.28,-1.96,1518.65,,,
2021.00,6.00,10.00,15.00,123.98,3.02,31.18,6.80,-1.20,0.19,-1.71,2253.99,,,
2021.00,6.00,10.00,16.00,123.21,3.07,30.65,6.75,0.12,-0.75,-1.77,2339.62,,,
2021.00,6.00,10.00,17.00,122.45,3.13,31.19,6.70,1.43,-1.69,-1.84,1695.80,,,
2021.00,6.00,10.00,18.00,121.68,3.18,32.02,6.65,2.74,-2.63,-1.90,1556.97,,,
2021.00,6.00,10.00,19.00,120.70,3.14,30.53,6.53,3.55,-2.72,-1.53,1184.19,,,
2021.00,6.00,10.00,20.00,119.71,3.09,31.27,6.41,4.35,-2.81,-1.16,1919.27,,,
2021.00,6.00,10.00,21.00,118.73,3.05,30.99,6.29,5.15,-2.90,-0.79,2390.53,,,
2021.00,6.00,10.00,22.00,118.30,3.31,32.05,6.27,5.05,-2.69,-1.22,2531.34,,,
2021.00,6.00,10.00,23.00,117.87,3.56,26.67,6.24,4.95,-2.48,-1.66,890.43,,,
2023.00,4.00,15.00,0.00,4.00,122.22,33.70,12.39,1.39,-0.09,0.98,32.64,,,
2023.00,4.00,15.00,1.00,9.50,120.48,33.02,12.33,1.36,-0.77,1.32,270.53,,,
2023.00,4.00,15.00,2.00,15.00,118.74,32.12,12.28,1.33,-1.46,1.65,516.04,,,
2023.00,4.00,15.00,3.00,20.50,117.00,29.65,12.22,1.30,-2.15,1.99,619.06,,,
2023.00,4.00,15.00,4.00,14.84,129.16,25.94,12.40,1.23,-2.06,1.94,215.83,,,
2023.00,4.00,15.00,5.00,9.18,141.31,26.09,12.58,1.16,-1.98,1.90,89.77,,,
2023.00,4.00,15.00,6.00,3.52,153.47,27.80,12.75,1.09,-1.89,1.85,16.66,,,
2023.00,4.00,15.00,7.00,13.86,131.97,25.41,12.90,1.43,-1.71,2.01,21.28,,,
2023.00,4.00,15.00,8.00,24.20,110.47,28.32,13.05,1.77,-1.54,2.16,82.66,0.38,0.44,0.87
2023.00,4.00,15.00,9.00,34.54,88.98,27.62,13.20,2.11,-1.36,2.32,307.12,,,
2023.00,4.00,15.00,10.00,30.85,92.31,27.04,13.26,1.05,-0.80,1.95,98.64,,,
2023.00,4.00,15.00,11.00,27.16,95.64,28.72,13.31,-0.02,-0.24,1.58,120.23,,,
2023.00,4.00,15.00,12.00,23.47,98.97,29.59,13.37,-1.08,0.32,1.21,122.31,,,
2023.00,4.00,15.00,13.00,26.28,94.51,29.46,13.56,-1.25,0.63,1.39,33.55,,,
2023.00,4.00,15.00,14.00,29.09,90.04,30.91,13.75,-1.42,0.94,1.57,26.86,,,
2023.00,4.00,15.00,15.00,31.89,85.57,32.41,13.94,-1.58,1.25,1.75,18.32,,,
2023.00,4.00,15.00,16.00,37.04,80.82,32.54,13.91,-1.28,1.32,1.59,300.31,,,
2023.00,4.00,15.00,17.00,42.20,76.07,32.40,13.89,-0.98,1.39,1.44,103.09,,,
2023.00,4.00,15.00,18.00,47.35,71.31,33.27,13.86,-0.68,1.46,1.28,356.76,,,
2023.00,4.00,15.00,19.00,43.36,75.52,32.19,13.87,-0.17,1.54,0.99,217.75,,,
2023.00,4.00,15.00,20.00,39.36,79.74,31.50,13.89,0.34,1.63,0.69,33.05,,,
2023.00,4.00,15.00,21.00,35.37,83.95,31.59,13.90,0.85,1.71,0.40,59.27,,,
2023.00,4.00,15.00,22.00,25.28,92.62,32.35,13.89,0.43,1.32,0.09,275.52,,,
2023.00,4.00,15.00,23.00,15.20,101.29,32.66,13.89,0.02,0.92,-0.22,229.64,,,
2022.00,9.00,12.00,0.00,41.60,35.79,29.58,8.13,-0.62,-2.21,0.52,245.13,,,
2022.00,9.00,12.00,1.00,42.47,36.27,29.14,7.76,-1.08,-1.55,1.07,99.69,,,
2022.00,9.00,12.00,2.00,43.34,36.75,29.36,7.38,-1.54,-0.89,1.62,96.36,,,
2022.00,9.00,12.00,3.00,44.21,37.23,29.70,7.01,-2.00,-0.23,2.18,30.68,,,
2022.00,9.00,12.00,4.00,36.94,44.57,28.12,6.98,-0.89,-0.93,1.91,80.46,,,
2022.00,9.00,12.00,5.00,29.66,51.92,26.83,6.95,0.22,-1.63,1.65,374.11,,,
2022.00,9.00,12.00,6.00,22.38,59.27,27.75,6.91,1.34,-2.33,1.38,87.65,,,
2022.00,9.00,12.00,7.00,25.30,55.80,28.84,6.84,0.65,-2.37,1.24,89.25,0.49,1.96,0.25
2022.00,9.00,12.00,8.00,28.21,52.33,27.25,6.76,-0.03,-2.41,1.09,113.06,,,
2022.00,9.00,12.00,9.00,31.13,48.87,25.65,6.69,-0.71,-2.44,0.95,303.55,,1.25,
2022.00,9.00,12.00,10.00,21.09,64.73,27.33,6.82,-0.11,-2.32,0.70,341.74,,,
2022.00,9.00,12.00,11.00,11.04,80.60,28.00,6.95,0.50,-2.19,0.46,84.77,,,
2022.00,9.00,12.00,12.00,1.00,96.46,26.26,7.08,1.11,-2.07,0.21,165.27,,,
2022.00,9.00,12.00,13.00,0.98,109.78,27.63,7.12,1.27,-1.90,0.30,66.34,,,
2022.00,9.00,12.00,14.00,0.96,123.09,28.98,7.15,1.43,-1.73,0.38,50.84,,,
2022.00,9.00,12.00,15.00,0.94,136.41,31.59,7.18,1.59,-1.57,0.46,65.16,,,
2022.00,9.00,12.00,16.00,16.27,101.69,31.49,6.99,1.43,-1.77,0.69,51.88,,,
2022.00,9.00,12.00,17.00,31.60,66.97,32.73,6.79,1.27,-1.97,0.92,104.56,,,
2022.00,9.00,12.00,18.00,46.92,32.26,32.42,6.60,1.11,-2.17,1.15,279.31,,,
2022.00,9.00,12.00,19.00,55.71,27.94,32.18,6.10,0.89,-2.28,1.35,128.34,,,
2022.00,9.00,12.00,20.00,64.49,23.62,28.78,5.60,0.67,-2.38,1.54,144.87,,,
2022.00,9.00,12.00,21.00,73.27,19.30,30.97,5.09,0.45,-2.49,1.74,80.39,,,
2022.00,9.00,12.00,22.00,74.96,20.55,32.20,5.16,0.51,-2.58,1.76,58.79,,,
2022.00,9.00,12.00,23.00,76.64,21.80,31.81,5.23,0.57,-2.67,1.78,166.90,,,
2024.00,4.00,29.00,0.00,91.99,7.12,24.72,3.00,3.59,-2.36,-0.83,164.18,,,
2024.00,4.00,29.00,1.00,87.64,8.56,27.22,3.84,3.49,-2.05,-0.80,62.60,,,
2024.00,4.00,29.00,2.00,83.30,10.01,24.96,4.69,3.38,-1.73,-0.77,47.35,,,
2024.00,4.00,29.00,3.00,78.95,11.46,25.67,5.53,3.27,-1.42,-0.73,119.52,,,
2024.00,4.00,29.00,4.00,77.78,11.25,26.49,5.86,2.94,-1.40,-0.64,159.35,,,
2024.00,4.00,29.00,5.00,76.60,11.04,24.40,6.18,2.62,-1.39,-0.55,22.36,,,
2024.00,4.00,29.00,6.00,75.43,10.83,27.68,6.51,2.29,-1.37,-0.47,12.67,,,
2024.00,4.00,29.00,7.00,54.64,31.10,23.66,7.45,1.03,-0.40,-0.33,36.31,,,
2024.00,4.00,29.00,8.00,33.84,51.38,24.28,8.39,-0.23,0.56,-0.20,115.92,0.60,3.44,0.17
2024.00,4.00,29.00,9.00,13.04,71.66,25.77,9.33,-1.49,1.52,-0.07,152.26,,,
2024.00,4.00,29.00,10.00,17.44,75.07,25.85,9.69,-1.06,1.15,-0.13,49.36,,,
2024.00,4.00,29.00,11.00,21.83,78.48,29.30,10.04,-0.62,0.77,-0.19,114.60,,,
2024.00,4.00,29.00,12.00,26.22,81.89,29.33,10.40,-0.18,0.39,-0.25,102.14,,,
2024.00,4.00,29.00,13.00,17.83,103.92,28.57,10.13,-0.67,0.70,-0.50,76.70,,,
2024.00,4.00,29.00,14.00,9.44,125.96,29.83,9.85,-1.15,1.00,-0.75,99.24,,,
2024.00,4.00,29.00,15.00,1.05,147.99,28.73,9.58,-1.64,1.30,-1.00,58.45,,,
2024.00,4.00,29.00,16.00,11.73,122.10,30.09,9.47,-1.62,1.26,-1.13,178.70,,,
2024.00,4.00,29.00,17.00,22.42,96.20,30.28,9.35,-1.60,1.22,-1.25,673.07,,,
2024.00,4.00,29.00,18.00,33.10,70.31,24.80,9.24,-1.59,1.18,-1.37,497.28,,,
2024.00,4.00,29.00,19.00,34.58,57.79,24.91,8.19,-1.00,1.55,-0.83,274.25,,,
2024.00,4.00,29.00,20.00,36.06,45.27,24.33,7.14,-0.42,1.92,-0.30,37.12,,,
2024.00,4.00,29.00,21.00,37.53,32.74,24.34,6.09,0.16,2.29,0.24,25.06,,,
2024.00,4.00,29.00,22.00,38.86,39.68,23.87,7.57,-0.49,0.91,-0.62,19.59,,,
2024.00,4.00,29.00,23.00,40.18,46.62,26.14,9.06,-1.14,-0.48,-1.48,86.56,,,
2020.00,9.00,9.00,0.00,28.17,101.04,23.39,8.90,-1.03,2.07,2.45,295.43,,,
2020.00,9.00,9.00,1.00,29.18,78.70,25.45,8.86,-0.70,1.84,2.61,241.44,,,
2020.00,9.00,9.00,2.00,30.19,56.37,25.14,8.82,-0.37,1.60,2.76,316.50,,,
2020.00,9.00,9.00,3.00,31.20,34.04,25.03,8.78,-0.03,1.37,2.92,295.92,,,
2020.00,9.00,9.00,4.00,34.57,48.52,23.45,8.92,0.29,1.29,2.74,403.51,,,
2020.00,9.00,9.00,5.00,37.95,62.99,23.97,9.07,0.62,1.21,2.56,416.58,,,
2020.00,9.00,9.00,6.00,41.33,77.47,25.47,9.21,0.95,1.13,2.39,451.52,,,
2020.00,9.00,9.00,7.00,39.45,69.04,26.20,9.31,0.53,1.16,2.25,397.86,,,
2020.00,9.00,9.00,8.00,37.57,60.60,25.07,9.41,0.12,1.19,2.12,289.21,0.32,0.55,0.58
2020.00,9.00,9.00,9.00,35.69,52.17,26.19,9.51,-0.30,1.23,1.99,408.22,,,
2020.00,9.00,9.00,10.00,37.43,46.57,24.83,10.04,0.42,0.37,1.73,435.41,,,
2020.00,9.00,9.00,11.00,39.16,40.96,25.63,10.57,1.14,-0.49,1.47,308.75,,,
2020.00,9.00,9.00,12.00,40.89,35.36,27.25,11.11,1.86,-1.34,1.22,576.35,,,
2020.00,9.00,9.00,13.00,35.24,43.13,25.64,10.97,1.35,-1.24,1.23,479.23,,,
2020.00,9.00,9.00,14.00,29.59,50.90,25.94,10.83,0.84,-1.14,1.24,815.81,,,
2020.00,9.00,9.00,15.00,23.94,58.67,25.89,10.70,0.32,-1.04,1.25,997.60,,,
2020.00,9.00,9.00,16.00,25.43,60.21,26.40,10.69,0.33,-0.67,1.48,823.96,,,
2020.00,9.00,9.00,17.00,26.92,61.76,25.74,10.69,0.35,-0.31,1.72,629.51,,,
2020.00,9.00,9.00,18.00,28.41,63.30,24.06,10.69,0.36,0.06,1.95,770.82,,,
2020.00,9.00,9.00,19.00,31.30,52.13,26.45,10.91,0.59,-0.32,1.59,1292.04,,,
2020.00,9.00,9.00,20.00,34.19,40.97,27.10,11.14,0.81,-0.70,1.22,767.55,,,
2020.00,9.00,9.00,21.00,37.07,29.80,28.63,11.37,1.03,-1.08,0.86,1092.18,,,
2020.00,9.00,9.00,22.00,30.78,30.34,27.50,11.05,1.01,-0.91,1.05,405.21,,,
2020.00,9.00,9.00,23.00,24.49,30.88,28.28,10.73,0.99,-0.74,1.24,706.47,,,
2024.00,4.00,5.00,0.00,20.69,77.71,23.16,21.10,-0.87,0.63,-2.16,17.71,,,
2024.00,4.00,5.00,1.00,32.97,64.66,22.91,21.18,-0.28,0.53,-2.41,64.02,,,
2024.00,4.00,5.00,2.00,45.26,51.61,21.80,21.25,0.31,0.42,-2.66,177.59,,,
2024.00,4.00,5.00,3.00,57.55,38.56,19.53,21.32,0.91,0.31,-2.91,73.17,,,
2024.00,4.00,5.00,4.00,42.22,51.56,17.53,21.53,0.25,0.20,-2.45,61.80,,,
2024.00,4.00,5.00,5.00,26.88,64.56,17.97,21.73,-0.40,0.08,-1.99,40.98,,,
2024.00,4.00,5.00,6.00,11.55,77.57,17.28,21.94,-1.06,-0.03,-1.52,28.68,,,
2024.00,4.00,5.00,7.00,16.01,75.75,19.51,21.43,-1.29,0.07,-1.50,16.72,0.50,0.55,0.91
2024.00,4.00,5.00,8.00,20.47,73.94,18.46,20.93,-1.53,0.17,-1.47,55.24,,,
2024.00,4.00,5.00,9.00,24.94,72.13,18.81,20.43,-1.76,0.27,-1.45,62.50,0.39,1.23,0.31
2024.00,4.00,5.00,10.00,16.63,78.59,18.69,20.54,-1.80,0.06,-1.39,68.57,,,
2024.00,4.00,5.00,11.00,8.32,85.06,18.79,20.65,-1.84,-0.16,-1.33,85.44,,,
2024.00,4.00,5.00,12.00,0.00,91.52,16.64,20.76,-1.88,-0.37,-1.28,37.14,,,
2024.00,4.00,5.00,13.00,14.17,71.47,18.61,20.36,-2.83,-0.47,-1.92,12.84,,,
2024.00,4.00,5.00,14.00,28.33,51.42,20.24,19.95,-3.78,-0.58,-2.57,11.23,,,
2024.00,4.00,5.00,15.00,42.49,31.37,20.12,19.54,-4.73,-0.68,-3.22,22.66,,,
2024.00,4.00,5.00,16.00,47.32,26.48,19.74,19.13,-4.42,-0.27,-2.92,27.77,,,
2024.00,4.00,5.00,17.00,52.14,21.58,20.10,18.72,-4.12,0.14,-2.63,20.78,,,
2024.00,4.00,5.00,18.00,56.96,16.69,17.94,18.32,-3.81,0.54,-2.34,37.06,,,
2024.00,4.00,5.00,19.00,55.55,15.88,18.56,19.00,-4.00,1.00,-2.34,57.98,,,
2024.00,4.00,5.00,20.00,54.13,15.08,19.42,19.68,-4.20,1.45,-2.34,29.82,,,
2024.00,4.00,5.00,21.00,52.71,14.27,18.67,20.36,-4.39,1.90,-2.35,23.61,,,
2024.00,4.00,5.00,22.00,39.18,22.85,17.84,20.41,-2.88,1.45,-1.62,12.12,,,
2024.00,4.00,5.00,23.00,25.64,31.44,17.96,20.45,-1.38,1.00,-0.88,19.78,,,
2020.00,5.00,3.00,0.00,42.20,37.01,29.97,6.39,-0.45,0.94,1.79,500.71,,,
2020.00,5.00,3.00,1.00,42.62,35.23,30.13,6.23,-1.07,0.76,2.01,542.57,,,
2020.00,5.00,3.00,2.00,43.05,33.46,27.86,6.07,-1.68,0.59,2.24,411.48,,,
2020.00,5.00,3.00,3.00,43.48,31.68,28.99,5.92,-2.30,0.41,2.46,368.55,,,
2020.00,5.00,3.00,4.00,36.37,39.57,29.35,5.85,-1.44,0.52,2.41,398.76,,,
2020.00,5.00,3.00,5.00,29.27,47.46,28.21,5.79,-0.59,0.63,2.35,504.64,,,
2020.00,5.00,3.00,6.00,22.17,55.36,28.22,5.73,0.27,0.74,2.30,563.87,,,
2020.00,5.00,3.00,7.00,31.20,48.38,28.72,5.69,0.41,0.19,2.48,389.01,,,
2020.00,5.00,3.00,8.00,40.24,41.40,27.00,5.66,0.54,-0.36,2.67,403.23,0.36,1.99,0.18
2020.00,5.00,3.00,9.00,49.27,34.42,29.10,5.63,0.68,-0.91,2.86,547.49,,,
2020.00,5.00,3.00,10.00,53.45,31.80,31.42,5.64,1.59,-1.02,2.78,652.90,,,
2020.00,5.00,3.00,11.00,57.62,29.18,32.01,5.65,2.50,-1.13,2.70,800.82,,,
2020.00,5.00,3.00,12.00,61.80,26.56,32.16,5.66,3.41,-1.24,2.62,546.44,,,
2020.00,5.00,3.00,13.00,46.94,34.11,30.22,5.55,3.23,-1.07,2.64,566.64,,,
2020.00,5.00,3.00,14.00,32.09,41.66,30.06,5.43,3.05,-0.91,2.66,581.12,,,
2020.00,5.00,3.00,15.00,17.23,49.20,29.10,5.32,2.87,-0.74,2.69,735.34,,,
2020.00,5.00,3.00,16.00,18.51,73.08,27.54,5.58,2.30,-0.13,2.51,479.60,,,
2020.00,5.00,3.00,17.00,19.79,96.95,29.54,5.85,1.72,0.47,2.34,567.72,,,
2020.00,5.00,3.00,18.00,21.07,120.83,26.82,6.11,1.15,1.07,2.16,271.88,,,
2020.00,5.00,3.00,19.00,18.14,109.55,28.48,6.42,0.94,0.95,2.26,514.03,,,
2020.00,5.00,3.00,20.00,15.20,98.28,26.53,6.73,0.72,0.83,2.36,490.52,,,
2020.00,5.00,3.00,21.00,12.27,87.01,27.97,7.04,0.51,0.72,2.46,690.97,,,
2020.00,5.00,3.00,22.00,24.35,69.94,27.80,7.15,0.02,0.76,2.40,494.31,,,
2020.00,5.00,3.00,23.00,36.42,52.87,25.60,7.26,-0.46,0.81,2.34,586.66,,,
2022.00,10.00,14.00,0.00,13.83,76.84,30.86,11.49,-0.07,-2.22,2.16,64.66,,,
2022.00,10.00,14.00,1.00,19.00,71.67,34.55,11.26,-0.11,-2.21,2.02,58.29,,,
2022.00,10.00,14.00,2.00,24.16,66.51,33.58,11.02,-0.15,-2.20,1.87,109.52,,,
2022.00,10.00,14.00,3.00,29.33,61.34,33.73,10.79,-0.18,-2.19,1.72,165.14,,,
2022.00,10.00,14.00,4.00,37.62,55.72,25.13,10.52,0.09,-2.25,1.83,146.86,,,
2022.00,10.00,14.00,5.00,45.90,50.10,29.35,10.26,0.35,-2.30,1.94,29.79,,,
2022.00,10.00,14.00,6.00,54.19,44.48,30.44,9.99,0.62,-2.36,2.04,133.79,,,
2022.00,10.00,14.00,7.00,44.11,53.39,28.41,10.39,0.91,-2.19,1.83,153.11,0.79,3.30,0.24
2022.00,10.00,14.00,8.00,34.03,62.29,30.16,10.79,1.19,-2.01,1.61,71.79,,,
2022.00,10.00,14.00,9.00,23.95,71.20,28.94,11.20,1.48,-1.84,1.39,172.96,0.63,1.50,0.42
2022.00,10.00,14.00,10.00,26.40,73.11,29.16,10.80,0.77,-1.93,1.76,279.76,,,
2022.00,10.00,14.00,11.00,28.84,75.02,26.07,10.41,0.06,-2.02,2.13,357.83,,,
2022.00,10.00,14.00,12.00,31.29,76.93,26.45,10.02,-0.65,-2.11,2.50,136.47,,,
2022.00,10.00,14.00,13.00,33.43,77.67,27.95,9.47,-0.99,-1.70,2.26,238.77,,,
2022.00,10.00,14.00,14.00,35.57,78.42,28.66,8.93,-1.33,-1.29,2.03,88.98,,,
2022.00,10.00,14.00,15.00,37.71,79.16,30.47,8.38,-1.67,-0.89,1.79,128.01,,,
2022.00,10.00,14.00,16.00,40.14,78.25,30.66,8.42,-1.86,-0.55,1.93,235.23,,,
2022.00,10.00,14.00,17.00,42.57,77.34,30.24,8.46,-2.05,-0.21,2.06,205.60,,,
2022.00,10.00,14.00,18.00,45.00,76.43,30.88,8.50,-2.25,0.12,2.20,137.06,,,
2022.00,10.00,14.00,19.00,53.84,64.98,32.46,8.34,-1.41,-0.61,2.33,325.96,,,
2022.00,10.00,14.00,20.00,62.67,53.52,34.03,8.18,-0.57,-1.35,2.46,220.42,,,
2022.00,10.00,14.00,21.00,71.51,42.07,34.52,8.02,0.27,-2.09,2.60,193.35,,,
2022.00,10.00,14.00,22.00,58.67,49.67,33.66,8.13,0.21,-2.30,2.53,135.51,,,
2022.00,10.00,14.00,23.00,45.84,57.27,34.65,8.25,0.15,-2.52,2.47,169.47,,,
2021.00,8.00,12.00,0.00,150.39,1.92,34.10,4.47,2.11,0.28,-2.90,3210.99,,,
2021.00,8.00,12.00,1.00,150.10,3.15,34.14,4.78,1.80,0.13,-3.35,2518.65,,,
2021.00,8.00,12.00,2.00,149.81,4.38,35.98,5.09,1.48,-0.03,-3.81,3434.36,,,
2021.00,8.00,12.00,3.00,149.52,5.62,36.94,5.41,1.16,-0.18,-4.27,3201.25,,,
2021.00,8.00,12.00,4.00,164.76,5.51,37.50,5.87,0.63,0.44,-4.59,2766.53,,,
2021.00,8.00,12.00,5.00,180.00,5.41,38.66,6.33,0.11,1.06,-4.92,3290.99,,,
2021.00,8.00,12.00,6.00,195.24,5.31,39.33,6.79,-0.41,1.67,-5.24,3818.78,,,
2021.00,8.00,12.00,7.00,185.32,4.35,39.11,6.99,0.56,0.97,-4.41,3423.58,,,
2021.00,8.00,12.00,8.00,175.41,3.40,38.96,7.20,1.53,0.28,-3.58,3896.12,0.33,1.42,0.23
2021.00,8.00,12.00,9.00,165.49,2.45,33.59,7.40,2.50,-0.42,-2.75,1609.82,,,
2021.00,8.00,12.00,10.00,158.89,3.24,32.64,7.95,2.87,-1.12,-1.47,1214.64,,,
2021.00,8.00,12.00,11.00,152.29,4.04,35.24,8.50,3.24,-1.81,-0.20,3335.45,,,
2021.00,8.00,12.00,12.00,145.69,4.84,28.06,9.05,3.60,-2.51,1.07,613.59,,,
2021.00,8.00,12.00,13.00,143.56,4.56,33.28,9.01,4.42,-2.31,-0.40,3084.63,,,
2021.00,8.00,12.00,14.00,141.43,4.28,35.10,8.96,5.24,-2.11,-1.87,3270.88,,,
2021.00,8.00,12.00,15.00,139.30,4.00,34.24,8.91,6.06,-1.91,-3.34,2851.42,,,
2021.00,8.00,12.00,16.00,139.02,4.20,36.05,8.12,5.59,-1.86,-3.15,3281.64,,,
2021.00,8.00,12.00,17.00,138.74,4.39,32.83,7.33,5.13,-1.80,-2.96,1835.22,,,
2021.00,8.00,12.00,18.00,138.46,4.59,31.64,6.54,4.67,-1.74,-2.78,1551.47,,,
2021.00,8.00,12.00,19.00,143.42,4.09,28.67,6.93,2.97,-1.62,-2.60,852.10,,,
2021.00,8.00,12.00,20.00,148.38,3.59,31.56,7.33,1.27,-1.49,-2.43,1858.51,,,
2021.00,8.00,12.00,21.00,153.34,3.09,34.97,7.72,-0.42,-1.36,-2.25,2330.82,,,
2021.00,8.00,12.00,22.00,155.91,4.30,35.36,8.01,0.32,-1.52,-2.33,2336.78,,,
2021.00,8.00,12.00,23.00,158.48,5.52,38.95,8.30,1.07,-1.68,-2.40,3112.02,,,
2021.00,11.00,29.00,0.00,133.39,5.76,41.91,19.46,1.55,-2.74,-6.91,4330.86,,,
2021.00,11.00,29.00,1.00,127.71,4.87,43.12,18.53,1.67,-2.64,-5.07,4472.07,,,
2021.00,11.00,29.00,2.00,122.03,3.97,42.01,17.59,1.79,-2.53,-3.22,3950.90,,,
2021.00,11.00,29.00,3.00,116.35,3.07,42.24,16.66,1.91,-2.43,-1.38,4190.04,,,
2021.00,11.00,29.00,4.00,118.91,3.01,42.90,17.15,2.11,-2.61,-1.45,3958.67,,,
2021.00,11.00,29.00,5.00,121.46,2.96,43.39,17.63,2.31,-2.78,-1.52,3911.44,,,
2021.00,11.00,29.00,6.00,124.02,2.90,42.99,18.12,2.51,-2.96,-1.59,3741.98,,,
2021.00,11.00,29.00,7.00,130.58,2.96,42.53,18.25,2.32,-2.94,-1.30,3471.57,,,
2021.00,11.00,29.00,8.00,137.15,3.02,35.06,18.38,2.14,-2.91,-1.02,788.06,,,
2021.00,11.00,29.00,9.00,143.71,3.07,42.67,18.51,1.96,-2.88,-0.74,3359.95,0.63,0.84,0.75
2021.00,11.00,29.00,10.00,144.87,3.02,41.05,18.49,1.98,-2.75,-1.35,3180.63,,,
2021.00,11.00,29.00,11.00,146.02,2.97,38.56,18.47,2.00,-2.62,-1.96,2596.18,,,
2021.00,11.00,29.00,12.00,147.18,2.92,35.89,18.45,2.03,-2.49,-2.58,1758.11,,,
2021.00,11.00,29.00,13.00,169.67,3.33,32.05,18.52,1.68,-2.24,-2.77,1388.24,,,
2021.00,11.00,29.00,14.00,192.15,3.75,33.73,18.59,1.33,-2.00,-2.97,1666.52,,,
2021.00,11.00,29.00,15.00,214.64,4.16,33.43,18.66,0.99,-1.76,-3.16,1510.20,,,
2021.00,11.00,29.00,16.00,196.66,3.86,34.41,18.07,0.81,-1.66,-2.86,1581.76,,,
2021.00,11.00,29.00,17.00,178.68,3.55,37.00,17.49,0.63,-1.56,-2.56,2233.53,,,
2021.00,11.00,29.00,18.00,160.70,3.25,37.71,16.90,0.45,-1.46,-2.27,2411.05,,,
2021.00,11.00,29.00,19.00,146.65,2.98,38.01,16.63,0.53,-1.44,-2.27,2769.24,,,
2021.00,11.00,29.00,20.00,132.60,2.72,37.74,16.37,0.60,-1.43,-2.27,2070.95,,,
2021.00,11.00,29.00,21.00,118.55,2.45,36.66,16.10,0.67,-1.41,-2.28,1571.33,,,
2021.00,11.00,29.00,22.00,117.03,2.48,41.21,16.03,0.39,-1.67,-2.15,2791.66,,,
2021.00,11.00,29.00,23.00,115.51,2.51,41.23,15.95,0.11,-1.94,-2.02,3032.16,,,
2022.00,2.00,13.00,0.00,138.44,3.53,40.98,5.99,3.21,-2.32,-0.26,3929.78,,,
2022.00,2.00,13.00,1.00,136.59,3.73,42.30,5.65,1.82,-2.02,0.08,4147.63,,,
2022.00,2.00,13.00,2.00,134.75,3.93,41.98,5.31,0.43,-1.72,0.42,4284.46,,,
